Class_name,Mean_PQMas,Mean_tm1c,Mean_tm2c,Mean_tm3c,Mean_tm4c,Mean_tm5c,Mean_tm7c
W_LargeBody,16383.0000000000000000,523.0000000000000000,1033.0000000000000000,1040.0000000000000000,890.0000000000000000,79.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,474.0000000000000000,1033.0000000000000000,1040.0000000000000000,822.0000000000000000,79.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,556.0000000000000000,1033.0000000000000000,1040.0000000000000000,890.0000000000000000,102.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,572.0000000000000000,1033.0000000000000000,1040.0000000000000000,856.0000000000000000,125.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,507.0000000000000000,1002.0000000000000000,1014.0000000000000000,856.0000000000000000,102.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,507.0000000000000000,970.0000000000000000,1014.0000000000000000,822.0000000000000000,125.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,507.0000000000000000,970.0000000000000000,1014.0000000000000000,822.0000000000000000,125.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,540.0000000000000000,970.0000000000000000,988.0000000000000000,788.0000000000000000,102.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,507.0000000000000000,970.0000000000000000,962.0000000000000000,754.0000000000000000,79.0000000000000000,114.0000000000000000
W_LargeBody,16383.0000000000000000,507.0000000000000000,1033.0000000000000000,1014.0000000000000000,890.0000000000000000,56.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,572.0000000000000000,1002.0000000000000000,988.0000000000000000,890.0000000000000000,79.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,540.0000000000000000,1033.0000000000000000,1014.0000000000000000,856.0000000000000000,79.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,523.0000000000000000,1002.0000000000000000,1014.0000000000000000,788.0000000000000000,125.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,523.0000000000000000,1002.0000000000000000,1014.0000000000000000,788.0000000000000000,125.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,523.0000000000000000,1002.0000000000000000,988.0000000000000000,754.0000000000000000,102.0000000000000000,10.0000000000000000
W_LargeBody,16383.0000000000000000,491.0000000000000000,1002.0000000000000000,962.0000000000000000,754.0000000000000000,56.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,572.0000000000000000,938.0000000000000000,936.0000000000000000,856.0000000000000000,56.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,589.0000000000000000,1002.0000000000000000,988.0000000000000000,822.0000000000000000,102.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,523.0000000000000000,1033.0000000000000000,1040.0000000000000000,788.0000000000000000,125.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,491.0000000000000000,1033.0000000000000000,988.0000000000000000,754.0000000000000000,148.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,491.0000000000000000,1033.0000000000000000,988.0000000000000000,754.0000000000000000,148.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,491.0000000000000000,1002.0000000000000000,962.0000000000000000,754.0000000000000000,125.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,572.0000000000000000,970.0000000000000000,988.0000000000000000,856.0000000000000000,56.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,572.0000000000000000,1002.0000000000000000,1040.0000000000000000,822.0000000000000000,56.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,507.0000000000000000,1033.0000000000000000,1040.0000000000000000,856.0000000000000000,102.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,491.0000000000000000,1033.0000000000000000,1014.0000000000000000,788.0000000000000000,79.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,491.0000000000000000,1033.0000000000000000,1014.0000000000000000,788.0000000000000000,79.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,491.0000000000000000,970.0000000000000000,962.0000000000000000,720.0000000000000000,79.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,540.0000000000000000,1002.0000000000000000,1040.0000000000000000,856.0000000000000000,148.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,523.0000000000000000,1033.0000000000000000,1040.0000000000000000,822.0000000000000000,148.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,540.0000000000000000,1033.0000000000000000,1040.0000000000000000,788.0000000000000000,125.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,507.0000000000000000,970.0000000000000000,1014.0000000000000000,720.0000000000000000,56.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,507.0000000000000000,970.0000000000000000,1014.0000000000000000,720.0000000000000000,56.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,474.0000000000000000,970.0000000000000000,962.0000000000000000,687.0000000000000000,79.0000000000000000,114.0000000000000000
W_LargeBody,16383.0000000000000000,523.0000000000000000,970.0000000000000000,1040.0000000000000000,822.0000000000000000,102.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,507.0000000000000000,1002.0000000000000000,1014.0000000000000000,788.0000000000000000,79.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,507.0000000000000000,1002.0000000000000000,1014.0000000000000000,788.0000000000000000,79.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,523.0000000000000000,1002.0000000000000000,988.0000000000000000,754.0000000000000000,125.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,507.0000000000000000,970.0000000000000000,962.0000000000000000,687.0000000000000000,102.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,540.0000000000000000,970.0000000000000000,988.0000000000000000,822.0000000000000000,56.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,540.0000000000000000,970.0000000000000000,988.0000000000000000,822.0000000000000000,56.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,556.0000000000000000,1002.0000000000000000,962.0000000000000000,822.0000000000000000,79.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,874.0000000000000000,807.0000000000000000,653.0000000000000000,102.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,392.0000000000000000,906.0000000000000000,885.0000000000000000,687.0000000000000000,56.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,442.0000000000000000,970.0000000000000000,911.0000000000000000,653.0000000000000000,79.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,970.0000000000000000,911.0000000000000000,619.0000000000000000,79.0000000000000000,10.0000000000000000
W_LargeBody,16383.0000000000000000,425.0000000000000000,938.0000000000000000,937.0000000000000000,551.0000000000000000,79.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,376.0000000000000000,906.0000000000000000,859.0000000000000000,551.0000000000000000,56.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,359.0000000000000000,906.0000000000000000,807.0000000000000000,585.0000000000000000,79.0000000000000000,10.0000000000000000
W_LargeBody,16383.0000000000000000,376.0000000000000000,906.0000000000000000,833.0000000000000000,619.0000000000000000,125.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,425.0000000000000000,906.0000000000000000,833.0000000000000000,687.0000000000000000,79.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,392.0000000000000000,874.0000000000000000,833.0000000000000000,687.0000000000000000,56.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,491.0000000000000000,970.0000000000000000,937.0000000000000000,653.0000000000000000,102.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,425.0000000000000000,970.0000000000000000,885.0000000000000000,619.0000000000000000,79.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,359.0000000000000000,938.0000000000000000,885.0000000000000000,585.0000000000000000,102.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,343.0000000000000000,938.0000000000000000,885.0000000000000000,585.0000000000000000,125.0000000000000000,114.0000000000000000
W_LargeBody,16383.0000000000000000,392.0000000000000000,906.0000000000000000,859.0000000000000000,551.0000000000000000,125.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,874.0000000000000000,859.0000000000000000,585.0000000000000000,79.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,425.0000000000000000,906.0000000000000000,833.0000000000000000,653.0000000000000000,33.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,906.0000000000000000,807.0000000000000000,687.0000000000000000,56.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,474.0000000000000000,970.0000000000000000,937.0000000000000000,653.0000000000000000,125.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,938.0000000000000000,911.0000000000000000,585.0000000000000000,79.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,343.0000000000000000,938.0000000000000000,885.0000000000000000,551.0000000000000000,79.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,343.0000000000000000,938.0000000000000000,859.0000000000000000,551.0000000000000000,102.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,376.0000000000000000,906.0000000000000000,859.0000000000000000,551.0000000000000000,125.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,906.0000000000000000,833.0000000000000000,585.0000000000000000,79.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,938.0000000000000000,859.0000000000000000,619.0000000000000000,102.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,425.0000000000000000,906.0000000000000000,833.0000000000000000,653.0000000000000000,102.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,425.0000000000000000,906.0000000000000000,833.0000000000000000,619.0000000000000000,79.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,441.0000000000000000,970.0000000000000000,937.0000000000000000,653.0000000000000000,125.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,392.0000000000000000,938.0000000000000000,911.0000000000000000,585.0000000000000000,79.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,376.0000000000000000,938.0000000000000000,911.0000000000000000,551.0000000000000000,102.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,392.0000000000000000,906.0000000000000000,911.0000000000000000,551.0000000000000000,79.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,906.0000000000000000,885.0000000000000000,585.0000000000000000,56.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,906.0000000000000000,859.0000000000000000,585.0000000000000000,56.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,938.0000000000000000,885.0000000000000000,619.0000000000000000,102.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,425.0000000000000000,906.0000000000000000,859.0000000000000000,619.0000000000000000,79.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,458.0000000000000000,938.0000000000000000,859.0000000000000000,619.0000000000000000,102.0000000000000000,114.0000000000000000
W_LargeBody,16383.0000000000000000,376.0000000000000000,906.0000000000000000,833.0000000000000000,585.0000000000000000,102.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,474.0000000000000000,970.0000000000000000,937.0000000000000000,687.0000000000000000,125.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,442.0000000000000000,970.0000000000000000,911.0000000000000000,619.0000000000000000,79.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,376.0000000000000000,938.0000000000000000,885.0000000000000000,551.0000000000000000,102.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,376.0000000000000000,938.0000000000000000,885.0000000000000000,551.0000000000000000,102.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,906.0000000000000000,885.0000000000000000,551.0000000000000000,56.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,392.0000000000000000,906.0000000000000000,885.0000000000000000,585.0000000000000000,56.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,392.0000000000000000,906.0000000000000000,885.0000000000000000,619.0000000000000000,79.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,409.0000000000000000,938.0000000000000000,833.0000000000000000,619.0000000000000000,56.0000000000000000,18.0000000000000000
W_LargeBody,16383.0000000000000000,425.0000000000000000,938.0000000000000000,833.0000000000000000,619.0000000000000000,79.0000000000000000,50.0000000000000000
W_LargeBody,16383.0000000000000000,392.0000000000000000,906.0000000000000000,859.0000000000000000,619.0000000000000000,102.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,474.0000000000000000,1002.0000000000000000,937.0000000000000000,653.0000000000000000,102.0000000000000000,82.0000000000000000
W_LargeBody,16383.0000000000000000,474.0000000000000000,970.0000000000000000,937.0000000000000000,619.0000000000000000,102.0000000000000000,50.0000000000000000
